perf_sec	score_beat
0.500000	0.000000
0.912000	1.000000
1.451000	2.000000
1.910000	3.000000
2.484000	4.000000
2.944000	5.000000
3.472000	6.000000
3.907000	7.000000
4.452000	8.000000
4.911000	9.000000
5.457000	10.000000
5.893000	11.000000
6.433000	12.000000
6.897000	13.000000
7.379000	14.000000
7.849000	15.000000
8.369000	16.000000
8.847000	17.000000
9.301000	17.500000
9.314000	18.000000
9.770000	19.000000
10.279000	20.000000
10.740000	21.000000
11.297000	22.000000
11.518000	22.500000
11.727000	23.000000
12.238000	24.000000
12.475000	24.500000
12.690000	25.000000
13.238000	26.000000
13.427000	26.500000
13.683000	27.000000
14.217000	28.000000
14.443000	28.500000
14.670000	29.000000
14.884000	29.500000
15.151000	30.000000
15.623000	31.000000
15.726000	31.250000
15.848000	31.500000
15.982000	31.750000
16.126000	32.000000
16.614000	33.000000
16.835000	33.500000
17.073000	34.000000
17.514000	35.000000
17.990000	36.000000
18.484000	37.000000
18.971000	38.000000
19.459000	38.500000
19.459000	39.000000
19.935000	40.000000
20.382000	40.500000
20.405000	41.000000
20.893000	42.000000
21.345000	42.500000
21.380000	43.000000
21.856000	44.000000
22.059000	44.500000
22.338000	45.000000
22.547000	45.500000
22.797000	46.000000
23.255000	47.000000
23.366000	47.250000
23.493000	47.500000
23.643000	47.750000
23.772000	48.000000
24.236000	49.000000
24.486000	49.500000
24.718000	50.000000
25.151000	51.000000
25.658000	52.000000
26.099000	53.000000
26.640000	54.000000
26.849000	54.500000
27.062000	55.000000
27.603000	56.000000
27.806000	56.500000
28.007000	57.000000
28.532000	58.000000
28.741000	58.500000
28.945000	59.000000
29.472000	60.000000
29.705000	60.500000
29.919000	61.000000
30.134000	61.500000
30.395000	62.000000
30.877000	63.000000
30.999000	63.250000
31.115000	63.500000
31.249000	63.750000
31.376000	64.000000
31.800000	65.000000
32.015000	65.500000
32.305000	66.000000
32.758000	67.000000
33.228000	68.000000
33.693000	69.000000
33.902000	69.500000
34.151000	70.000000
34.639000	71.000000
35.055000	72.000000
35.544000	73.000000
35.748000	73.500000
35.974000	74.000000
36.508000	75.000000
36.972000	76.000000
37.443000	77.000000
37.581000	77.320831
37.686000	77.500000
37.797000	77.750000
37.913000	78.000000
38.406000	79.000000
38.946000	80.000000
39.173000	80.500000
39.429000	81.000000
39.649000	81.500000
39.869000	82.000000
40.125000	82.500000
40.328000	83.000000
40.577000	83.500000
40.798000	84.000000
41.059000	84.500000
41.309000	85.000000
41.541000	85.500000
41.779000	86.000000
42.284000	87.000000
42.453000	87.332291
42.597000	87.664581
42.754000	88.000000
43.015000	88.500000
43.259000	89.000000
43.497000	89.500000
43.747000	90.000000
44.002000	90.500000
44.211000	91.000000
44.426000	91.332291
44.571000	91.664581
44.728000	92.000000
44.983000	92.500000
45.233000	93.000000
45.465000	93.500000
45.744000	94.000000
45.934000	94.500000
46.162000	95.000000
46.684000	96.000000
46.928000	96.500000
47.201000	97.000000
47.427000	97.500000
47.659000	98.000000
47.915000	98.500000
48.147000	99.000000
48.449000	99.500000
48.671000	100.000000
48.896000	100.500000
49.053000	101.000000
49.383000	101.500000
49.575000	102.000000
50.115000	103.000000
50.242000	103.332291
50.421000	103.664581
50.585000	104.000000
50.864000	104.500000
51.090000	105.000000
51.334000	105.500000
51.578000	106.000000
51.810000	106.500000
51.973000	107.000000
52.234000	107.332291
52.379000	107.664581
52.518000	108.000000
52.782000	108.500000
53.046000	109.000000
53.215000	109.500000
53.459000	110.000000
53.666000	110.500000
53.906000	111.000000
54.416000	112.000000
54.701000	112.500000
54.928000	113.000000
55.177000	113.500000
55.414000	114.000000
55.663000	114.500000
55.903000	115.000000
56.390000	116.000000
56.640000	116.500000
56.866000	117.000000
57.127000	117.500000
57.371000	118.000000
57.700333	118.500000
57.865000	119.000000
58.300000	120.000000
58.561000	120.500000
58.782000	121.000000
59.043000	121.500000
59.235000	122.000000
59.461000	122.500000
59.705000	123.000000
59.943000	123.500000
60.187000	124.000000
60.625500	124.500000
60.641000	125.000000
60.835000	125.500000
61.081000	126.000000
61.533000	127.000000
61.655000	127.250000
61.766000	127.500000
61.904000	127.750000
62.061000	128.000000
62.554000	129.000000
62.816000	129.500000
63.037000	130.000000
63.472000	131.000000
64.006000	132.000000
64.487000	133.000000
64.993000	134.000000
65.208000	134.500000
65.405000	135.000000
65.945000	136.000000
66.160000	136.500000
66.373000	137.000000
66.903000	138.000000
67.350000	138.500000
67.350000	139.000000
67.861000	140.000000
68.064000	140.500000
68.290000	141.000000
68.540000	141.500000
68.761000	142.000000
69.295000	143.000000
69.393000	143.250000
69.538000	143.500000
69.660000	143.750000
69.828000	144.000000
70.514000	145.000000
70.711000	145.500000
70.728000	146.000000
71.175000	147.000000
71.675000	148.000000
72.174000	149.000000
72.632000	150.000000
73.126000	150.500000
73.126000	151.000000
73.637000	152.000000
74.066000	152.500000
74.090000	153.000000
74.571000	154.000000
74.798000	154.500000
75.036000	155.000000
75.523000	156.000000
75.750000	156.500000
75.999000	157.000000
76.208000	157.500000
76.487000	158.000000
76.980000	159.000000
77.079000	159.250000
77.201000	159.500000
77.335000	159.750000
77.474000	160.000000
77.954000	161.000000
78.425500	161.500000
78.437000	162.000000
78.848000	163.000000
79.413000	164.000000
79.836000	165.000000
80.365000	166.000000
80.585000	166.500000
80.788000	167.000000
81.311000	168.000000
81.525000	168.500000
81.753000	169.000000
82.275000	170.000000
82.507000	170.500000
82.732000	171.000000
83.273000	172.000000
83.511000	172.500000
83.720000	173.000000
83.946000	173.500000
84.202000	174.000000
84.660000	175.000000
84.783000	175.250000
84.904000	175.500000
85.044000	175.750000
85.188000	176.000000
85.641000	177.000000
85.885000	177.500000
86.135000	178.000000
86.547000	179.000000
87.058000	180.000000
87.551000	181.000000
87.789000	181.500000
88.027000	182.000000
88.457000	183.000000
88.921000	184.000000
89.461000	185.000000
89.635000	185.500000
89.879000	186.000000
90.349000	187.000000
90.825000	188.000000
91.307000	189.000000
91.324000	189.320831
91.332500	189.500000
91.341000	189.750000
91.806000	190.000000
