perf_sec	score_beat
0.500000	0.000000
0.964000	2.000000
1.452000	4.000000
1.664000	5.000000
1.930333	6.000000
2.201000	7.000000
2.362000	7.500000
2.445000	8.000000
2.665000	9.000000
2.880000	10.000000
3.019000	10.500000
3.095000	11.000000
3.222500	12.000000
3.544500	14.000000
3.994500	16.000000
4.334500	17.000000
4.555000	18.000000
4.865000	19.000000
5.016000	19.500000
5.080000	20.000000
5.231000	21.000000
5.997000	24.000000
6.450000	26.000000
6.944000	28.000000
7.153000	29.000000
7.385000	30.000000
7.605000	31.000000
7.758000	31.500000
7.795000	32.000000
7.959500	33.000000
8.261000	34.000000
8.422000	34.500000
8.446000	35.000000
8.603500	36.000000
9.086000	38.000000
9.335000	40.000000
9.602000	41.000000
9.878000	42.000000
10.212000	43.000000
10.351000	43.500000
10.362500	44.000000
10.531500	45.000000
11.018500	48.000000
11.559000	49.000000
11.779000	50.000000
12.069000	51.000000
12.244000	52.000000
12.458000	53.000000
12.656000	54.000000
12.888000	55.000000
12.929000	55.500000
13.103000	56.000000
13.300000	57.000000
13.532000	58.000000
13.581000	58.500000
13.741000	59.000000
13.979000	60.000000
14.171000	61.000000
14.403000	62.000000
14.629000	63.000000
14.833000	64.000000
15.065000	65.000000
15.355000	66.000000
15.434500	67.000000
15.587000	67.500000
15.779000	68.000000
16.011000	69.000000
16.110000	70.000000
16.242000	70.500000
16.441000	71.000000
16.650000	72.000000
16.864000	73.000000
17.091000	74.000000
17.335000	75.000000
17.538000	76.000000
17.764000	77.000000
18.020000	78.000000
18.194000	79.000000
18.251000	79.500000
18.414000	80.000000
18.623000	81.000000
18.867000	82.000000
18.945000	82.500000
19.082000	83.000000
19.291000	84.000000
19.511000	85.000000
19.744000	86.000000
19.976000	87.000000
20.185000	88.000000
20.417000	89.000000
20.539000	90.000000
20.777000	91.000000
20.945000	91.500000
21.062500	92.000000
21.334000	93.000000
21.452000	94.000000
21.648000	94.500000
21.816000	95.000000
21.935000	96.000000
22.060000	98.000000
22.684000	100.000000
23.035000	101.000000
23.256000	102.000000
23.586000	103.000000
23.696000	103.500000
23.813000	104.000000
24.022000	105.000000
24.231000	106.000000
24.359000	106.500000
24.393500	107.000000
24.446000	108.000000
24.881000	110.000000
25.331000	112.000000
25.691000	113.000000
25.906000	114.000000
26.234000	115.000000
26.344000	115.500000
26.370000	116.000000
26.538500	117.000000
27.366000	120.000000
27.795000	122.000000
28.265000	124.000000
28.503000	125.000000
28.753000	126.000000
28.955000	127.000000
29.089000	127.500000
29.121000	128.000000
29.284500	129.000000
29.641000	130.000000
29.749000	130.500000
29.791000	131.000000
29.957500	132.000000
30.311500	134.000000
30.773000	136.000000
31.046000	137.000000
31.297667	138.000000
31.667000	139.000000
31.781000	139.500000
31.820000	140.000000
32.015500	141.000000
32.555000	144.000000
33.211000	145.000000
33.353500	145.500000
33.432000	146.000000
33.728000	147.000000
33.879000	148.000000
34.094000	149.000000
34.254000	150.000000
34.575000	151.000000
34.790000	152.000000
35.046000	153.000000
35.532000	154.000000
35.732667	155.000000
35.736000	156.000000
35.957000	157.000000
36.168667	157.500000
36.189333	158.000000
36.377500	159.000000
36.613000	160.000000
36.839000	161.000000
37.048000	162.000000
37.286000	163.000000
37.507000	164.000000
37.710000	165.000000
37.992000	166.000000
38.180000	167.000000
38.441000	168.000000
38.465000	169.000000
38.743000	169.500000
38.877000	170.000000
39.092000	171.000000
39.341000	172.000000
39.573000	173.000000
39.676500	174.000000
40.015000	175.000000
40.218000	176.000000
40.438000	177.000000
40.467000	178.000000
40.710000	179.000000
41.019000	180.000000
41.356000	181.000000
41.602500	181.500000
41.617000	182.000000
41.811000	183.000000
42.046000	184.000000
42.279000	185.000000
42.464000	186.000000
42.726000	187.000000
42.935000	188.000000
43.143000	189.000000
43.405000	190.000000
43.602000	191.000000
43.780500	192.000000
44.351000	194.000000
44.850000	196.000000
45.036000	197.000000
45.175500	198.000000
45.498000	199.000000
45.621000	199.500000
45.721000	200.000000
45.895000	201.000000
46.102000	202.000000
46.209000	202.500000
46.325000	203.000000
46.461000	204.000000
46.838500	206.000000
47.132000	208.000000
47.724000	209.000000
47.933000	210.000000
48.142000	211.000000
48.244000	211.500000
48.349000	212.000000
48.536000	213.000000
48.757000	214.000000
48.850000	214.500000
48.992000	215.000000
49.291000	216.000000
49.755000	218.000000
50.144000	220.000000
50.359000	221.000000
50.519000	222.000000
50.667000	223.000000
50.855000	223.500000
51.069500	224.000000
51.247000	225.000000
51.486000	226.000000
51.584000	226.500000
51.694000	227.000000
51.955000	228.000000
52.206000	230.000000
52.536000	232.000000
53.053000	233.000000
53.189000	234.000000
53.505000	235.000000
53.619000	235.500000
53.725000	236.000000
53.952000	237.000000
54.173000	238.000000
54.292000	238.500000
54.425000	239.000000
54.640500	240.000000
54.841000	241.000000
55.061000	242.000000
55.325500	243.000000
55.526000	244.000000
55.746000	245.000000
55.996000	246.000000
56.257000	247.000000
56.362000	247.500000
56.399500	248.000000
56.567500	249.000000
56.965000	250.000000
57.062000	250.500000
57.098000	251.000000
57.261000	252.000000
57.560000	253.000000
57.708000	253.500000
57.754500	254.000000
57.975500	255.000000
58.051000	255.500000
58.175500	256.000000
58.469000	257.000000
58.660333	258.000000
58.979500	258.500000
59.188000	259.000000
59.217000	259.500000
59.217000	260.000000
59.373750	261.000000
59.706000	262.000000
59.823000	262.500000
59.930667	263.000000
60.038333	264.000000
60.460000	265.000000
60.532500	266.000000
60.907000	267.000000
60.988000	268.000000
61.203000	269.000000
61.420500	270.000000
61.830000	271.000000
61.904000	271.500000
61.928000	272.000000
62.102500	273.000000
62.468000	274.000000
62.573000	274.500000
62.596000	275.000000
62.776000	276.000000
63.076500	277.000000
63.220000	277.500000
63.268000	278.000000
63.461000	279.000000
63.589000	279.500000
63.687500	280.000000
63.896500	281.000000
64.105500	282.000000
64.575000	282.500000
64.583000	283.000000
64.599000	283.500000
64.633500	284.000000
64.814500	285.000000
65.065600	286.000000
65.207200	286.500000
65.348800	287.000000
65.490400	288.000000
65.774500	289.000000
65.992500	290.000000
66.340000	291.000000
66.596000	292.000000
66.816000	293.000000
66.891667	294.000000
