perf_sec	score_beat
0.500000	0.000000
0.970000	1.000000
1.458000	2.000000
1.929667	3.000000
2.473000	3.500000
2.624000	3.750000
2.694000	4.000000
2.891000	4.250000
3.019000	4.500000
3.147000	4.750000
3.274000	5.000000
3.919000	6.000000
4.232000	6.500000
4.366000	6.750000
4.540000	7.000000
4.639000	7.250000
4.801000	7.500000
5.086000	8.000000
5.655000	9.000000
6.009000	9.500000
6.165000	9.750000
6.270000	10.000000
6.403000	10.250000
6.560000	10.500000
6.839000	11.000000
7.454000	12.000000
7.773000	12.500000
7.907000	12.750000
8.052000	13.000000
8.168000	13.250000
8.325000	13.500000
8.637000	14.000000
9.258000	15.000000
9.567000	15.500000
9.695000	15.750000
9.840000	16.000000
9.968000	16.250000
10.142000	16.500000
10.379000	17.000000
11.035000	18.000000
11.170000	18.250000
11.309000	18.500000
11.419000	18.750000
11.621000	19.000000
11.924000	19.500000
12.168000	20.000000
12.330000	20.250000
12.486000	20.500000
12.598000	20.750000
12.754000	21.000000
13.126000	21.500000
13.387000	22.000000
13.525000	22.250000
13.694000	22.500000
13.747000	22.750000
13.828000	23.000000
14.275000	23.500000
14.484000	24.000000
14.890000	25.000000
15.777000	26.000000
16.248667	27.000000
16.812000	27.500000
16.939000	27.750000
17.038000	28.000000
17.212000	28.250000
17.369000	28.500000
17.468000	28.750000
17.630000	29.000000
18.275000	30.000000
18.582000	30.500000
18.731000	30.750000
18.942000	31.000000
19.001000	31.250000
19.243000	31.500000
19.534000	32.000000
20.208000	33.000000
20.475000	33.500000
20.643000	33.750000
20.765000	34.000000
20.910000	34.250000
21.084000	34.500000
21.386000	35.000000
22.042000	36.000000
22.593333	36.500000
22.616667	36.750000
22.640000	37.000000
22.762000	37.250000
22.936000	37.500000
23.244000	38.000000
23.834000	39.000000
24.230000	39.500000
24.352000	39.750000
24.515000	40.000000
24.643000	40.250000
24.794000	40.500000
24.941500	41.000000
25.734000	42.000000
25.885000	42.250000
25.995000	42.500000
26.164000	42.750000
26.320000	43.000000
26.669000	43.500000
26.918000	44.000000
27.104000	44.250000
27.251000	44.500000
27.359000	44.750000
27.545000	45.000000
27.820500	45.500000
28.095667	46.000000
28.334000	46.250000
28.520000	46.500000
28.839000	46.750000
28.898000	47.000000
29.458667	47.500000
29.484000	48.000000
30.123000	49.000000
30.567000	50.000000
31.131667	51.000000
31.690000	51.500000
31.834000	51.750000
31.969000	52.000000
32.158000	52.250000
32.311000	52.500000
32.450000	52.750000
32.583000	53.000000
33.181000	54.000000
33.507000	54.500000
33.641000	54.750000
33.690000	55.000000
34.116000	55.500000
34.256000	55.750000
34.459000	56.000000
34.598000	56.250000
34.755000	56.500000
34.900000	56.750000
34.970000	57.000000
35.376000	57.500000
35.482000	57.750000
35.536500	58.000000
36.015000	58.500000
36.142000	58.750000
36.282000	59.000000
36.688000	59.500000
36.790000	59.750000
36.909000	60.000000
37.297000	60.500000
37.472000	60.750000
37.495000	61.000000
37.890000	61.500000
38.075000	61.750000
38.174000	62.000000
38.592000	62.500000
38.726000	62.750000
38.853000	63.000000
39.196000	63.500000
39.364000	63.750000
39.457000	64.000000
39.845000	64.500000
39.939000	64.750000
40.106000	65.000000
40.444000	65.500000
40.589000	65.750000
40.740000	66.000000
41.094000	66.500000
41.245000	66.750000
41.360000	67.000000
41.704000	67.500000
41.824000	67.750000
41.994000	68.000000
42.276500	68.500000
42.499000	68.750000
42.563000	69.000000
42.928000	69.500000
43.207000	70.000000
43.379000	70.250000
43.573000	70.500000
43.666000	70.750000
43.840000	71.000000
44.531000	72.000000
45.204000	73.000000
45.563500	74.000000
46.574000	75.000000
46.893000	75.500000
47.034000	75.750000
47.154000	76.000000
47.353000	76.250000
47.508000	76.500000
47.630000	76.750000
47.764000	77.000000
48.390000	78.000000
48.751000	78.500000
48.884000	78.750000
48.927500	79.000000
49.354000	79.500000
49.488000	79.750000
49.566500	80.000000
49.791000	80.250000
49.874500	80.500000
50.196000	80.750000
50.239000	81.000000
50.684000	81.500000
50.828000	81.750000
50.866000	82.000000
51.346000	82.500000
51.445000	82.750000
51.584000	83.000000
52.013000	83.500000
52.107000	83.750000
52.228000	84.000000
52.640000	84.500000
52.797000	84.750000
52.890000	85.000000
53.244000	85.500000
53.372000	85.750000
53.447000	86.000000
53.894000	86.500000
54.026000	86.750000
54.138000	87.000000
54.486000	87.500000
54.620000	87.750000
54.794000	88.000000
55.125000	88.500000
55.229000	88.750000
55.402000	89.000000
55.804000	89.500000
55.955000	89.750000
56.059000	90.000000
56.361000	90.500000
56.524000	90.750000
56.668000	91.000000
56.988000	91.500000
57.110000	91.750000
57.348000	92.000000
57.690000	92.500000
57.853000	92.750000
57.940000	93.000000
58.277000	93.500000
58.561000	94.000000
58.716000	94.250000
58.956000	94.500000
59.037000	94.750000
59.200000	95.000000
59.844000	96.000000
60.639000	97.000000
61.284000	98.000000
61.764333	99.000000
62.334000	99.500000
62.468000	99.750000
62.532000	100.000000
62.770000	100.250000
62.898000	100.500000
63.060000	100.750000
63.212000	101.000000
63.861000	102.000000
64.227000	102.500000
64.355000	102.750000
64.506000	103.000000
64.639000	103.250000
64.784000	103.500000
65.092000	104.000000
65.436500	105.000000
66.084000	105.500000
66.235000	105.750000
66.351000	106.000000
66.520000	106.250000
66.939000	106.500000
66.955000	107.000000
67.308500	108.000000
67.946000	108.500000
68.110000	108.750000
68.267000	109.000000
68.383000	109.250000
68.557000	109.500000
68.824000	110.000000
69.474000	111.000000
69.858000	111.500000
70.014000	111.750000
70.165000	112.000000
70.287000	112.250000
70.438000	112.500000
70.728000	113.000000
71.315000	114.000000
71.552000	114.250000
71.640000	114.500000
71.820000	114.750000
71.976000	115.000000
72.307000	115.500000
72.597000	116.000000
72.793000	116.250000
72.947000	116.500000
73.073000	116.750000
73.259000	117.000000
73.585000	117.500000
73.875000	118.000000
74.055000	118.250000
74.258000	118.500000
74.309000	118.750000
74.548000	119.000000
74.879000	119.500000
75.216000	120.000000
75.811000	120.750000
75.814000	121.000000
75.954000	121.250000
76.152000	121.500000
76.435000	122.000000
76.549000	122.250000
76.789000	122.500000
76.888000	122.750000
77.085000	123.000000
77.613000	123.750000
77.772500	124.000000
77.932000	124.250000
78.058000	124.500000
78.356000	125.000000
78.448000	125.250000
78.658000	125.500000
78.780000	125.750000
79.006000	126.000000
79.465000	126.750000
79.645000	127.000000
79.767000	127.250000
79.912000	127.500000
80.179000	128.000000
80.353000	128.250000
80.527000	128.500000
80.805000	129.000000
81.547000	130.000000
81.845000	130.500000
82.158000	131.000000
82.840500	132.000000
83.321000	132.750000
83.494000	133.000000
83.621000	133.250000
83.790000	133.500000
84.080000	134.000000
84.283000	134.250000
84.405000	134.500000
84.556000	134.750000
84.753000	135.000000
85.165000	135.750000
85.374000	136.000000
85.525000	136.250000
85.723000	136.500000
85.984000	137.000000
86.111000	137.250000
86.361000	137.500000
86.419000	137.750000
86.611000	138.000000
87.266500	138.750000
87.296000	139.000000
87.389000	139.250000
87.557000	139.500000
87.882000	140.000000
88.071000	140.250000
88.172000	140.500000
88.331000	140.750000
88.440500	141.000000
88.712000	141.500000
88.915000	142.000000
89.193000	142.130722
89.294000	142.254166
89.345000	142.369278
89.444000	142.488541
89.502000	142.615097
89.589000	142.752090
89.642000	142.812500
89.746000	142.875000
89.776667	143.000000
90.587000	144.000000
91.110000	144.750000
91.214000	145.000000
91.383000	145.250000
91.534000	145.500000
91.830000	146.000000
91.986000	146.250000
92.149000	146.500000
92.317000	146.750000
92.491000	147.000000
92.908000	147.750000
93.112000	148.000000
93.269000	148.250000
93.391000	148.500000
93.705000	149.000000
93.873000	149.250000
94.035000	149.500000
94.128000	149.750000
