perf_sec	score_beat
1.502083	0.000000
2.008333	0.166700
2.278125	0.333300
2.371900	0.500000
2.769792	0.666700
2.998958	0.833300
3.577083	1.166700
3.963500	1.250000
3.869792	1.333300
4.136458	1.500000
4.420833	1.666700
4.737500	1.750000
4.694792	1.833300
5.064583	2.000000
5.442708	2.166700
5.507300	2.250000
5.657292	2.333300
5.827100	2.500000
6.152083	2.666700
6.219800	2.750000
6.389583	2.833300
6.689583	3.000000
7.078125	3.333300
7.304167	3.666700
7.519792	4.000000
7.722917	4.333300
7.929167	4.666700
8.148958	5.000000
8.385417	5.333300
8.675000	5.500000
8.607292	5.666700
8.929167	6.000000
9.228125	6.333300
9.571900	6.500000
9.570833	6.666700
10.039583	7.000000
10.447917	7.333300
10.706250	7.666700
10.933333	8.000000
11.138542	8.333300
11.363542	8.666700
11.622917	9.000000
11.941667	9.333300
12.065625	9.500000
12.209375	9.666700
12.420833	10.000000
12.690625	10.333300
12.793750	10.500000
12.913542	10.666700
13.202083	11.000000
13.525000	11.166700
13.670833	11.250000
13.784375	11.333300
14.015600	11.500000
14.340625	11.666700
14.559375	11.833300
15.122917	12.166700
15.455200	12.250000
15.397917	12.333300
15.688542	12.500000
15.931250	12.666700
16.299000	12.750000
16.200000	12.833300
16.447900	13.000000
16.867708	13.166700
16.991700	13.250000
17.094792	13.333300
17.347917	13.500000
17.583333	13.666700
17.770800	13.750000
17.810417	13.833300
18.103125	14.000000
18.391667	14.333300
18.602083	14.666700
18.809375	15.000000
19.041667	15.333300
19.266667	15.666700
19.503125	16.000000
19.764583	16.333300
20.234400	16.500000
20.052083	16.666700
20.378125	17.000000
20.710417	17.333300
21.066700	17.500000
21.037500	17.666700
21.435417	18.000000
21.816667	18.333300
22.061458	18.666700
22.287500	19.000000
22.511458	19.333300
22.727083	19.500000
22.754167	19.666700
23.028125	20.000000
23.236458	20.333300
23.447917	20.500000
23.494792	20.666700
23.800000	21.000000
24.053125	21.333300
24.245833	21.500000
24.410417	21.666700
24.715625	22.000000
25.031250	22.166700
25.270833	22.333300
25.578125	22.500000
25.865625	22.666700
26.064583	22.833300
26.302083	23.000000
26.535417	23.166700
26.862500	23.250000
26.768750	23.333300
27.083333	23.500000
27.354167	23.666700
27.551000	23.750000
27.577083	23.833300
27.857292	24.000000
28.131250	24.166700
28.383300	24.250000
28.375000	24.333300
28.645833	24.500000
28.884375	24.666700
29.055200	24.750000
29.132292	24.833300
29.394792	25.000000
29.654167	25.166700
29.869792	25.333300
30.145833	25.500000
30.410417	25.666700
30.627083	25.833300
30.878125	26.000000
31.087500	26.166700
31.327100	26.250000
31.325000	26.333300
31.623958	26.500000
31.875000	26.666700
32.063500	26.750000
32.108333	26.833300
32.300000	27.000000
32.657292	27.166700
32.863500	27.250000
32.877083	27.333300
33.150000	27.500000
33.381250	27.666700
33.631300	27.750000
33.598958	27.833300
33.888542	28.000000
34.164583	28.333300
34.395833	28.666700
34.633333	29.000000
34.856250	29.333300
35.070833	29.666700
35.295833	30.000000
35.566667	30.333300
35.711500	30.500000
35.802083	30.666700
36.072917	31.000000
36.306250	31.333300
36.465600	31.500000
36.510417	31.666700
36.770833	32.000000
37.018750	32.333300
37.239583	32.666700
37.544792	33.000000
37.789583	33.333300
37.990625	33.666700
38.293750	34.000000
38.627083	34.333300
38.840625	34.666700
39.103100	35.000000
39.345833	35.333300
39.584375	35.666700
39.819792	36.000000
40.238542	36.333300
40.363542	36.500000
40.472917	36.666700
40.671900	37.000000
40.958333	37.333300
41.106250	37.500000
41.207292	37.666700
41.469800	38.000000
41.783333	38.333300
42.078125	38.666700
42.372917	39.000000
42.892708	39.500000
42.906250	40.000000
44.135417	40.333300
44.420833	40.666700
44.661458	41.000000
44.873958	41.333300
45.108333	41.666700
45.359375	42.000000
45.569792	42.333300
46.052083	43.000000
46.256250	43.333300
46.477083	43.666700
46.723958	44.000000
46.932292	44.333300
47.166667	44.666700
47.411458	45.000000
47.622917	45.333300
47.859375	45.666700
48.156250	46.000000
48.377083	46.333300
48.543800	46.500000
48.620833	46.666700
48.904167	47.000000
49.114583	47.333300
49.373958	47.666700
49.883300	47.750000
49.703125	48.000000
49.942708	48.333300
50.164583	48.666700
50.415625	49.000000
50.612500	49.333300
51.078125	50.000000
51.306250	50.333300
51.541667	50.666700
51.783333	51.000000
52.003125	51.333300
52.227083	51.666700
52.487500	52.000000
52.716667	52.333300
52.958333	52.666700
53.163542	53.000000
53.384375	53.333300
53.387500	53.666700
53.892708	54.000000
54.152083	54.333300
54.335400	54.500000
54.448958	54.666700
54.734375	55.000000
55.057292	55.333300
55.514583	55.666700
56.000000	55.750000
56.220833	56.000000
56.762500	56.333300
57.261458	56.666700
57.614583	57.000000
57.964583	57.333300
58.390625	57.666700
59.147917	58.000000
