perf_sec	score_beat
0.978125	0.000000
1.552083	0.500000
1.983300	1.000000
2.364583	1.500000
2.687500	2.000000
3.039583	2.500000
3.327100	3.000000
3.743700	3.500000
4.127100	4.000000
4.429167	4.500000
5.082292	5.500000
5.472917	6.000000
5.824000	6.500000
6.207300	7.000000
6.527100	7.500000
6.847900	8.000000
7.135400	8.500000
7.424000	9.000000
7.807300	9.500000
8.191700	10.000000
8.547917	10.500000
9.210417	11.500000
9.637500	12.000000
10.004167	12.500000
10.400000	13.000000
10.703125	13.500000
11.039600	14.000000
11.389583	14.500000
11.647900	15.000000
12.047917	15.500000
12.396875	16.000000
12.731250	16.500000
13.106250	17.000000
13.413542	17.500000
13.785417	18.000000
14.111500	18.500000
14.495800	19.000000
14.808333	19.500000
15.123958	20.000000
15.455200	20.500000
15.802083	21.000000
16.198958	21.500000
16.629167	22.000000
17.097917	22.500000
17.952083	23.500000
19.577100	24.250000
20.066700	24.500000
20.319800	24.750000
20.575000	25.000000
20.767700	25.250000
20.927100	25.500000
21.087500	25.750000
21.279200	26.000000
21.500000	26.166700
21.685400	26.333300
21.855200	26.500000
22.186500	26.666700
22.500000	26.833300
22.568750	27.000000
23.208333	27.500000
23.583300	28.000000
23.902083	28.500000
24.287500	29.000000
24.543700	29.500000
24.863500	30.000000
25.247900	30.500000
25.600000	31.000000
25.935417	31.500000
26.581250	32.500000
26.916667	33.000000
27.279167	33.500000
27.615600	34.000000
27.935400	34.500000
28.255200	35.000000
28.543700	35.500000
28.863500	36.000000
29.210417	36.500000
29.578125	37.000000
29.908333	37.500000
30.550000	38.500000
30.893750	39.000000
31.264583	39.500000
31.583300	40.000000
31.903100	40.500000
32.238542	41.000000
32.575000	41.500000
32.831200	42.000000
33.239583	42.500000
33.600000	43.000000
33.913542	43.500000
34.256250	44.000000
34.585417	44.500000
34.916667	45.000000
35.243750	45.500000
35.621875	46.000000
35.981250	46.500000
36.313542	47.000000
36.639600	47.500000
37.055200	48.000000
37.552083	48.500000
37.898958	49.000000
38.327083	49.500000
38.631250	50.000000
38.988542	50.500000
39.472917	51.000000
40.511500	51.250000
40.680200	51.500000
40.853100	51.750000
41.036500	52.000000
41.243700	52.250000
41.387500	52.500000
41.558300	52.750000
41.750000	53.000000
42.000000	53.166700
42.250000	53.333300
42.608300	53.500000
42.926000	53.666700
43.250000	53.833300
43.743700	54.000000
44.006300	54.250000
44.351000	54.500000
44.543800	54.750000
44.678125	55.000000
44.863500	55.250000
44.991700	55.500000
45.151000	55.750000
45.311500	56.000000
45.471900	56.250000
45.600000	56.500000
45.791700	56.750000
45.951000	57.000000
46.111500	57.250000
46.303100	57.500000
46.463500	57.750000
46.632292	58.000000
46.975000	58.500000
47.285417	59.000000
47.647900	59.500000
47.935400	60.000000
48.127100	60.250000
48.319800	60.500000
48.479200	60.750000
48.597917	61.000000
48.971900	61.500000
49.333333	62.000000
49.695800	62.500000
50.015600	63.000000
50.271900	63.250000
50.429167	63.500000
50.559400	63.750000
50.751000	64.000000
50.943800	64.250000
51.135400	64.500000
51.327100	64.750000
51.518700	65.000000
51.750000	65.250000
52.095800	65.500000
52.287500	65.750000
52.575000	66.000000
52.927100	66.250000
53.119800	66.500000
53.311500	66.750000
53.445833	67.000000
53.631300	67.250000
53.791700	67.500000
53.919800	67.750000
54.085417	68.000000
54.239600	68.250000
54.431200	68.500000
54.591700	68.750000
54.745833	69.000000
54.911500	69.250000
55.103100	69.500000
55.231300	69.750000
55.391700	70.000000
55.743700	70.500000
56.071875	71.000000
56.447900	71.500000
56.739583	72.000000
56.928100	72.250000
57.119800	72.500000
57.279200	72.750000
57.425000	73.000000
57.812500	73.500000
58.129167	74.000000
58.495800	74.500000
58.815600	75.000000
59.167700	75.250000
59.359400	75.500000
59.551000	75.750000
59.711500	76.000000
59.871900	76.250000
60.063500	76.500000
60.224000	76.750000
60.447900	77.000000
61.922917	78.000000
62.129200	78.250000
62.349000	78.500000
62.512500	78.750000
62.719800	79.000000
62.838500	79.250000
63.039600	79.500000
63.200000	79.750000
63.348958	80.000000
63.519800	80.250000
63.679200	80.500000
63.807300	80.750000
63.997917	81.000000
64.159400	81.250000
64.319800	81.500000
64.447900	81.750000
64.639583	82.000000
64.991700	82.500000
65.631200	83.500000
65.951000	84.000000
66.143700	84.250000
66.303100	84.500000
66.463500	84.750000
66.610417	85.000000
66.967700	85.500000
67.295833	86.000000
