perf_sec	score_beat
0.208980	-1.000000
0.748844	0.000000
1.689252	2.000000
2.211701	3.000000
3.094059	5.000000
3.593288	6.000000
4.527891	8.000000
5.021315	9.000000
7.656780	11.000000
8.173424	12.000000
9.166077	14.000000
9.665306	15.000000
10.657959	17.000000
11.203628	18.000000
14.489252	23.000000
14.971066	24.000000
15.876644	26.000000
16.399093	27.000000
17.351111	29.000000
17.861950	30.000000
18.837188	32.000000
19.353832	33.000000
21.873197	35.000000
22.349206	36.000000
23.266395	38.000000
23.754014	39.000000
24.688617	41.000000
25.170431	42.000000
28.003265	47.000000
28.560544	48.000000
29.489342	50.000000
29.976961	51.000000
30.876735	53.000000
31.393379	54.000000
34.481633	59.000000
35.062132	60.000000
35.927075	62.000000
36.443719	63.000000
37.308662	65.000000
37.825306	66.000000
39.317188	69.000000
41.935238	71.000000
42.440272	72.000000
43.380680	74.000000
43.618685	74.500000
43.833469	75.000000
44.530068	76.500000
44.768073	77.000000
45.261497	78.000000
46.248345	80.000000
46.794014	81.000000
49.481723	83.000000
49.992562	84.000000
50.979410	86.000000
51.455420	87.000000
52.442268	89.000000
52.947302	90.000000
