perf_sec	score_beat
0.278639	-1.000000
0.743039	0.000000
1.660227	2.000000
2.171066	3.000000
3.076644	5.000000
3.593288	6.000000
4.452426	8.000000
4.963265	9.000000
7.726440	11.000000
8.243084	12.000000
9.108027	14.000000
9.647891	15.000000
10.611519	17.000000
11.122358	18.000000
14.466032	23.000000
14.982676	24.000000
15.894059	26.000000
16.422313	27.000000
17.362721	29.000000
17.867755	30.000000
18.744308	32.000000
19.353832	33.000000
21.826757	35.000000
22.360816	36.000000
23.202540	38.000000
23.748209	39.000000
24.717642	41.000000
25.286531	42.000000
27.974240	47.000000
28.525714	48.000000
29.500952	50.000000
29.953741	51.000000
30.882540	53.000000
31.335329	54.000000
34.499048	59.000000
35.044717	60.000000
35.915465	62.000000
36.432109	63.000000
37.320272	65.000000
37.836916	66.000000
39.311383	69.000000
42.045533	71.000000
42.521542	72.000000
43.392290	74.000000
43.839274	75.000000
44.512653	76.500000
44.779683	77.000000
45.284717	78.000000
46.120635	80.000000
46.695329	81.000000
49.504943	83.000000
50.015782	84.000000
50.886531	86.000000
51.426395	87.000000
52.471293	89.000000
52.993741	90.000000
