perf_sec	score_beat
0.563084	-1.000000
1.352562	0.000000
2.043356	1.000000
2.792200	2.000000
3.541043	3.000000
4.318912	4.000000
5.073560	5.000000
5.909478	6.000000
6.675737	7.000000
7.511655	8.000000
8.777143	9.500000
9.183492	10.000000
9.885896	11.000000
10.634739	12.000000
12.219501	14.000000
12.979955	15.000000
13.798458	16.000000
14.483447	17.000000
15.272925	18.000000
16.079819	19.000000
16.915737	20.000000
17.745850	21.000000
18.575964	22.000000
19.324807	23.000000
20.096871	24.000000
21.269478	25.500000
21.670023	26.000000
22.384036	27.000000
23.028390	28.000000
24.427392	30.000000
25.153016	31.000000
25.838005	32.000000
26.644898	33.000000
27.347302	34.000000
28.078730	35.000000
28.781134	36.000000
29.982766	37.500000
30.371701	38.000000
31.120544	39.000000
31.805533	40.000000
32.554376	41.000000
33.332245	42.000000
34.028844	43.000000
34.760272	44.000000
36.014150	45.500000
36.362449	46.000000
37.088073	47.000000
37.726621	48.000000
38.469660	49.000000
39.189478	50.000000
39.915102	51.000000
40.675556	52.000000
42.295147	54.000000
