perf_sec	score_beat
0.243810	-1.000000
0.847528	0.000000
1.369977	1.000000
1.828571	2.000000
2.351020	3.000000
2.902494	4.000000
3.448163	5.000000
3.889342	6.000000
6.217143	7.000000
6.762812	8.000000
7.215601	9.000000
7.726440	10.000000
8.266304	11.000000
8.800363	12.000000
11.714467	15.000000
12.190476	16.000000
12.794195	17.000000
13.299229	18.000000
13.775238	19.000000
14.402177	20.000000
14.936236	21.000000
15.522540	22.000000
17.832925	23.000000
18.285714	24.000000
18.837188	25.000000
19.342222	26.000000
19.893696	27.000000
20.485805	28.000000
23.208345	31.000000
23.695964	32.000000
24.195193	33.000000
24.717642	34.000000
25.251701	35.000000
25.855420	36.000000
27.051247	38.000000
29.112018	39.000000
29.657687	40.000000
30.174331	41.000000
30.743220	42.000000
31.230839	43.000000
31.828753	44.000000
33.692154	47.000000
34.150748	48.000000
34.626757	49.000000
35.184036	50.000000
35.642630	51.000000
36.205714	52.000000
37.465397	54.000000
39.502948	55.000000
40.054422	56.000000
40.565261	57.000000
41.122540	58.000000
41.772698	59.000000
42.527347	60.000000
