perf_sec	score_beat
0.179955	-4.000000
0.841723	-2.000000
1.085533	-1.000000
1.399002	0.000000
2.107211	3.000000
2.403265	4.000000
2.606440	5.000000
2.937324	6.000000
3.668753	9.000000
4.011247	10.000000
4.313107	11.000000
4.649796	12.000000
5.172245	14.000000
5.503129	15.000000
6.066213	17.000000
6.443537	18.000000
7.250431	21.000000
7.534875	22.000000
7.801905	23.000000
8.086349	24.000000
8.707483	26.000000
8.986122	27.000000
9.560816	29.000000
9.897506	30.000000
10.739229	33.000000
10.988844	34.000000
11.290703	35.000000
11.575147	36.000000
12.167256	38.000000
12.463311	39.000000
13.014785	41.000000
13.334059	42.000000
