perf_sec	score_beat
0.168345	0.000000
0.586304	0.500000
0.975238	1.000000
1.840181	2.000000
2.722540	3.000000
5.421859	6.000000
5.874649	6.500000
6.286803	7.000000
7.145941	8.000000
7.981859	9.000000
10.710204	12.000000
11.087528	12.500000
11.482268	13.000000
12.260136	14.000000
12.637460	14.500000
13.038005	15.000000
13.421134	15.500000
13.833288	16.000000
14.675011	17.000000
15.487710	18.000000
15.928889	18.500000
16.341043	19.000000
17.147937	20.000000
17.920000	21.000000
18.279909	21.500000
18.663039	22.000000
19.527982	23.000000
20.491610	24.000000
20.892154	24.500000
21.385578	25.000000
22.238912	26.000000
23.156100	27.000000
25.721905	30.000000
26.151474	30.500000
26.540408	31.000000
27.393741	32.000000
28.351565	33.000000
