perf_sec	score_beat
0.371519	-1.000000
1.091338	0.000000
1.927256	1.000000
2.710930	2.000000
3.482993	3.000000
4.318912	4.000000
5.120000	5.000000
5.996553	6.000000
6.936961	7.000000
7.709025	8.000000
8.504308	9.000000
9.334422	10.000000
10.123900	11.000000
11.006259	12.000000
12.689705	14.000000
15.876644	15.000000
16.689342	16.000000
17.560091	17.000000
18.355374	18.000000
19.144853	19.000000
19.922721	20.000000
20.718005	21.000000
21.611973	22.000000
22.494331	23.000000
23.266395	24.000000
24.067483	25.000000
24.891791	26.000000
25.669660	27.000000
26.528798	28.000000
28.252880	30.000000
30.987029	31.000000
31.712653	32.000000
32.449887	33.000000
33.250975	34.000000
34.092698	35.000000
34.841542	36.000000
37.326077	39.000000
38.040091	40.000000
38.876009	41.000000
39.630658	42.000000
40.373696	43.000000
41.186395	44.000000
43.612880	47.000000
44.309478	48.000000
45.046712	49.000000
45.882630	50.000000
46.718549	51.000000
47.595102	52.000000
48.442630	53.000000
49.255329	54.000000
50.184127	55.000000
50.961995	56.000000
51.687619	57.000000
52.448073	58.000000
53.266576	59.000000
54.119909	60.000000
55.025488	61.000000
56.099410	62.000000
