perf_sec	score_beat
0.720000	-0.500000
1.053300	-0.250000
1.426700	0.000000
2.073300	0.500000
2.660000	1.000000
3.246700	1.500000
3.913300	2.000000
5.166700	3.000000
5.753300	3.500000
6.046700	3.750000
6.360000	4.000000
7.006700	4.500000
7.633300	5.000000
8.300000	5.500000
8.986700	6.000000
9.653300	6.500000
9.986700	6.750000
10.280000	7.000000
11.653000	8.000000
13.893000	9.500000
14.227000	9.750000
14.580000	10.000000
15.227000	10.500000
15.813000	11.000000
16.440000	11.500000
16.773000	11.750000
17.107000	12.000000
17.633000	12.500000
18.300000	13.000000
18.967000	13.500000
19.260000	13.750000
19.613000	14.000000
20.220000	14.500000
20.867000	15.000000
21.433000	15.500000
21.767000	15.750000
22.100000	16.000000
22.647000	16.500000
23.313000	17.000000
23.647000	17.250000
23.920000	17.500000
24.213000	17.750000
24.547000	18.000000
25.133000	18.500000
25.740000	19.000000
26.387000	19.500000
26.720000	19.750000
27.053000	20.000000
27.640000	20.500000
28.247000	21.000000
28.893000	21.500000
29.560000	22.000000
30.054000	22.500000
30.647000	22.875000
30.813000	23.000000
31.480000	23.500000
31.813000	23.750000
32.107000	24.000000
32.693000	24.500000
33.280000	25.000000
33.947000	25.500000
34.573000	26.000000
35.115000	26.500000
35.780000	26.875000
35.947000	27.000000
36.613000	27.500000
37.087000	27.750000
37.440000	28.000000
38.067000	28.500000
38.713000	29.000000
39.047000	29.250000
39.280000	29.500000
39.613000	29.750000
39.947000	30.000000
40.428000	30.375000
40.573000	30.500000
41.073000	30.875000
41.200000	31.000000
41.847000	31.500000
42.180000	31.750000
42.511000	32.000000
42.933000	32.375000
43.100000	32.500000
43.580000	32.875000
43.747000	33.000000
44.413000	33.500000
44.727000	33.750000
45.020000	34.000000
45.520000	34.375000
45.687000	34.500000
46.187000	34.875000
46.353000	35.000000
47.020000	35.500000
47.353000	35.750000
47.687000	36.000000
48.067000	36.375000
48.233000	36.500000
48.693000	36.875000
48.860000	37.000000
49.487000	37.500000
50.153000	38.000000
50.800000	38.500000
51.427000	39.000000
52.053000	39.500000
52.700000	40.000000
53.347000	40.500000
54.013000	41.000000
54.840000	41.500000
55.173000	41.750000
55.627000	42.000000
56.293000	42.500000
56.940000	43.000000
57.527000	43.500000
58.102000	44.000000
59.338000	45.000000
59.993000	45.500000
60.343000	45.750000
60.700000	46.000000
61.327000	46.500000
61.833000	47.000000
62.500000	47.500000
63.107000	48.000000
63.773000	48.500000
64.460000	49.000000
65.127000	49.500000
65.470000	49.750000
65.853000	50.000000
66.440000	50.500000
67.027000	51.000000
67.693000	51.500000
68.360000	52.000000
69.027000	52.500000
69.613000	53.000000
70.280000	53.500000
70.613000	53.750000
70.947000	54.000000
71.947000	54.750000
72.400000	55.000000
73.067000	55.500000
73.400000	55.750000
73.733000	56.000000
74.400000	56.500000
75.067000	57.000000
75.713000	57.500000
76.047000	57.750000
76.420000	58.000000
77.087000	58.500000
77.713000	59.000000
78.360000	59.500000
78.693000	59.750000
79.047000	60.000000
79.713000	60.500000
80.500000	61.000000
81.580000	61.750000
81.997000	62.000000
82.700000	62.500000
83.367000	63.000000
84.053000	63.500000
84.800000	64.000000
85.467000	64.500000
86.013000	65.000000
86.680000	65.500000
87.327000	66.000000
87.933000	66.500000
88.560000	67.000000
89.187000	67.500000
89.873000	68.000000
90.500000	68.500000
91.127000	69.000000
91.713000	69.500000
92.320000	70.000000
92.927000	70.500000
93.593000	71.000000
94.340000	71.500000
95.107000	72.000000
95.793000	72.500000
96.400000	73.000000
97.027000	73.500000
97.673000	74.000000
98.360000	74.500000
99.027000	75.000000
99.713000	75.500000
100.580000	76.000000
101.910000	77.000000
106.190000	79.500000
106.520000	79.750000
106.910000	80.000000
107.560000	80.500000
108.230000	81.000000
108.870000	81.500000
109.210000	81.750000
109.540000	82.000000
110.210000	82.500000
110.870000	83.000000
111.540000	83.500000
111.870000	83.750000
112.270000	84.000000
112.870000	84.500000
113.510000	85.000000
114.110000	85.500000
114.420000	85.750000
114.710000	86.000000
115.280000	86.500000
115.950000	87.000000
116.280000	87.250000
116.530000	87.500000
116.810000	87.750000
117.140000	88.000000
117.790000	88.500000
118.370000	89.000000
119.000000	89.500000
119.330000	89.750000
119.660000	90.000000
120.310000	90.500000
120.940000	91.000000
121.550000	91.500000
122.190000	92.000000
122.770000	92.500000
123.360000	92.875000
123.530000	93.000000
124.190000	93.500000
124.510000	93.750000
124.840000	94.000000
125.510000	94.500000
126.170000	95.000000
126.960000	95.500000
127.290000	95.750000
127.710000	96.000000
128.280000	96.500000
128.870000	96.875000
129.040000	97.000000
129.870000	97.500000
130.200000	97.750000
130.550000	98.000000
131.220000	98.500000
131.890000	99.000000
132.220000	99.250000
132.550000	99.500000
132.850000	99.750000
133.180000	100.000000
133.680000	100.375000
133.870000	100.500000
134.370000	100.875000
134.530000	101.000000
135.200000	101.500000
135.530000	101.750000
135.870000	102.000000
136.310000	102.375000
136.470000	102.500000
136.930000	102.875000
137.100000	103.000000
137.730000	103.500000
137.980000	103.750000
138.310000	104.000000
138.730000	104.375000
138.840000	104.500000
139.300000	104.875000
139.470000	105.000000
140.090000	105.500000
