perf_sec	score_beat
0.460000	0.000000
0.720000	1.000000
0.960000	2.000000
1.095000	3.000000
1.280000	4.000000
1.480000	5.000000
1.665000	6.000000
1.880000	7.000000
2.140000	8.000000
2.240000	9.000000
2.460000	10.000000
2.720000	11.000000
2.860000	12.000000
3.113300	13.000000
3.150000	13.500000
3.242500	14.000000
3.400000	15.000000
3.620000	16.000000
3.690000	16.500000
3.760000	17.000000
4.000000	18.000000
4.200000	19.000000
4.344200	20.000000
4.580000	21.000000
4.760000	22.000000
4.920000	23.000000
5.120000	24.000000
5.315000	25.000000
5.390000	25.500000
5.520000	26.000000
5.680000	27.000000
5.900000	28.000000
5.970000	28.500000
6.080000	29.000000
6.280000	30.000000
6.565000	31.000000
6.620000	32.000000
6.840000	33.000000
6.980000	34.000000
7.180000	35.000000
7.340000	36.000000
7.542200	37.000000
7.630000	37.500000
7.740000	38.000000
7.920000	39.000000
8.211300	40.000000
8.230000	40.500000
8.253300	41.000000
8.480000	42.000000
8.675000	43.000000
8.750000	43.500000
8.860000	44.000000
9.060000	45.000000
9.340000	46.000000
9.490000	46.500000
9.528000	47.000000
9.640000	48.000000
9.930000	49.500000
9.963000	50.000000
10.200000	51.000000
10.396000	52.000000
10.405000	52.500000
10.480000	53.000000
10.780000	54.000000
11.110000	55.500000
11.181000	56.000000
11.380000	57.000000
11.530000	58.500000
11.680000	59.000000
11.980000	60.000000
12.250000	61.500000
12.267000	62.000000
12.540000	63.000000
12.810000	64.500000
12.940000	65.000000
13.120000	66.000000
13.450000	67.500000
13.600000	68.000000
13.720000	69.000000
14.132000	70.500000
14.141000	71.000000
14.300000	72.000000
14.750000	73.500000
14.875000	74.000000
14.995000	75.000000
15.005000	76.000000
15.009000	76.500000
15.140000	77.000000
15.440000	78.000000
15.860000	79.500000
15.878000	80.000000
16.020000	81.000000
16.290000	82.500000
16.380000	83.000000
16.600000	84.000000
17.050000	85.500000
17.200000	86.000000
17.500000	87.000000
17.698000	88.500000
17.703000	89.000000
17.780000	90.000000
17.990000	91.500000
18.100000	92.000000
18.320000	93.000000
18.690000	94.500000
18.738000	95.000000
18.880000	96.000000
19.230000	97.500000
19.353000	98.000000
19.480000	99.000000
19.730000	100.500000
19.833000	101.000000
20.080000	102.000000
20.310000	103.500000
20.420000	104.000000
20.680000	105.000000
20.850000	106.500000
21.000000	107.000000
21.273000	108.000000
21.430000	109.500000
21.580000	110.000000
21.880000	111.000000
22.082000	112.000000
22.170000	112.500000
22.195000	113.000000
22.480000	114.000000
22.930000	115.500000
23.060000	116.000000
23.140000	117.000000
23.457000	118.500000
23.464000	119.000000
23.625000	120.000000
23.838000	121.500000
23.842000	122.000000
23.900000	123.000000
24.350000	124.500000
24.500000	125.000000
24.800000	126.000000
24.950000	127.500000
25.000000	128.000000
25.300000	129.000000
25.590000	130.500000
25.680000	131.000000
25.900000	132.000000
26.350000	133.500000
26.452000	134.000000
26.461000	135.000000
26.650000	136.500000
