perf_sec	score_beat
0.760000	0.000000
0.910000	0.250000
1.060000	0.500000
1.210000	0.750000
1.280000	1.000000
1.430000	1.250000
1.580000	1.500000
1.690000	1.750000
1.800000	2.000000
1.870000	2.250000
1.980000	2.500000
2.130000	2.750000
2.240000	3.000000
2.390000	3.250000
2.540000	3.500000
2.690000	3.750000
2.840000	4.000000
2.990000	4.250000
3.098300	4.500000
3.190000	4.750000
3.281700	5.000000
3.390000	5.250000
3.540000	5.500000
3.690000	5.750000
3.840000	6.000000
3.990000	6.250000
4.100000	6.500000
4.150000	6.750000
4.300000	7.000000
4.450000	7.250000
4.540000	7.500000
4.642000	7.750000
4.760000	8.000000
4.910000	8.250000
4.980000	8.500000
5.130000	8.750000
5.260000	9.000000
5.410000	9.250000
5.560000	9.500000
5.710000	9.750000
5.800000	10.000000
5.950000	10.250000
6.100000	10.500000
6.250000	10.750000
6.380000	11.000000
6.530000	11.250000
6.620000	11.500000
6.680000	11.750000
6.800000	12.000000
6.950000	12.250000
7.060000	12.500000
7.178000	12.750000
7.260000	13.000000
7.362000	13.250000
7.480000	13.500000
7.630000	13.750000
7.700000	14.000000
7.850000	14.250000
7.960000	14.500000
8.110000	14.750000
8.200000	15.000000
8.350000	15.250000
8.500000	15.500000
8.650000	15.750000
8.800000	16.000000
8.950000	16.250000
9.100000	16.500000
9.158300	16.750000
9.173300	17.000000
9.290000	17.250000
9.440000	17.500000
9.580000	17.750000
9.720000	18.000000
9.850000	18.250000
9.920000	18.500000
10.050000	18.750000
10.160000	19.000000
10.310000	19.250000
10.440000	19.500000
10.590000	19.750000
10.740000	20.000000
10.802000	20.250000
10.880000	20.500000
11.030000	20.750000
11.160000	21.000000
11.310000	21.250000
11.460000	21.500000
11.590000	21.750000
11.740000	22.000000
11.850000	22.250000
12.000000	22.500000
12.105000	22.750000
12.240000	23.000000
12.390000	23.250000
12.540000	23.500000
12.636000	23.750000
12.680000	24.000000
12.830000	24.250000
12.980000	24.500000
13.113000	24.750000
13.160000	25.000000
13.310000	25.250000
13.360000	25.500000
13.490000	25.750000
13.620000	26.000000
13.770000	26.250000
13.848000	26.500000
13.970000	26.750000
14.120000	27.000000
14.270000	27.250000
14.420000	27.500000
14.570000	27.750000
14.715000	28.000000
14.770000	28.250000
14.920000	28.500000
15.070000	28.750000
15.220000	29.000000
15.320000	29.250000
15.460000	29.500000
15.539000	29.750000
15.600000	30.000000
15.750000	30.250000
15.880000	30.500000
15.930000	30.750000
16.080000	31.000000
16.230000	31.250000
16.380000	31.500000
16.530000	31.750000
16.680000	32.000000
16.830000	32.250000
16.980000	32.500000
17.022000	32.750000
17.100000	33.000000
17.250000	33.250000
17.400000	33.500000
17.515000	33.750000
17.560000	34.000000
17.710000	34.250000
17.820000	34.500000
17.970000	34.750000
18.020000	35.000000
18.170000	35.250000
18.240000	35.500000
18.390000	35.750000
18.540000	36.000000
18.690000	36.250000
18.760000	36.500000
18.846000	36.750000
18.980000	37.000000
19.070000	37.250000
19.220000	37.500000
19.370000	37.750000
19.520000	38.000000
19.670000	38.250000
19.820000	38.500000
19.914000	38.750000
19.940000	39.000000
20.090000	39.250000
20.240000	39.500000
20.330000	39.750000
20.480000	40.000000
20.630000	40.250000
20.780000	40.500000
20.930000	40.750000
21.080000	41.000000
21.230000	41.250000
21.328000	41.500000
21.362000	41.750000
21.425000	42.000000
21.550000	42.250000
21.660000	42.500000
21.750000	42.750000
21.880000	43.000000
22.003000	43.250000
