perf_sec	score_beat
0.640000	-0.500000
1.260000	0.000000
1.920000	0.500000
2.820000	1.500000
3.820000	2.000000
4.360000	2.500000
5.920000	3.500000
6.480000	4.000000
7.040000	4.500000
7.740000	5.000000
8.220000	5.500000
8.900000	6.000000
9.540000	6.500000
10.140000	7.000000
10.740000	7.500000
11.440000	8.000000
12.060000	8.500000
12.320000	8.750000
12.660000	9.000000
13.280000	9.500000
13.560000	9.750000
13.920000	10.000000
14.460000	10.500000
14.740000	10.750000
15.240000	11.000000
15.600000	11.500000
16.360000	12.000000
18.380000	13.500000
19.040000	14.000000
19.400000	14.500000
20.880000	15.500000
21.500000	16.000000
22.100000	16.500000
23.820000	17.000000
24.180000	18.000000
24.560000	18.500000
26.040000	19.500000
26.640000	20.000000
27.300000	20.500000
27.900000	21.000000
28.540000	21.500000
29.240000	22.000000
29.480000	22.500000
30.480000	23.000000
31.280000	23.500000
31.820000	24.000000
32.500000	24.500000
32.800000	24.750000
33.280000	25.000000
33.800000	25.500000
34.380000	26.000000
34.880000	26.500000
35.240000	26.750000
35.653000	27.000000
36.160000	27.500000
36.800000	28.000000
37.440000	28.500000
37.800000	28.750000
38.095000	29.000000
38.520000	29.500000
39.300000	30.000000
39.940000	30.500000
40.280000	30.750000
40.700000	31.000000
41.200000	31.500000
41.860000	32.000000
42.400000	32.500000
42.660000	32.750000
42.960000	33.000000
43.480000	33.500000
44.185000	34.000000
44.780000	34.500000
44.960000	34.750000
45.320000	35.000000
45.840000	35.500000
46.580000	36.000000
47.060000	36.500000
47.380000	36.750000
47.640000	37.000000
48.160000	37.500000
48.820000	38.000000
49.340000	38.500000
49.660000	38.750000
49.940000	39.000000
50.440000	39.500000
51.125000	40.000000
51.620000	40.500000
52.280000	41.000000
52.977000	41.500000
53.460000	42.000000
54.420000	42.500000
54.600000	43.000000
55.240000	43.500000
55.860000	44.000000
56.694000	44.500000
57.000000	45.000000
57.660000	45.500000
58.440000	46.000000
59.440000	46.500000
59.640000	47.000000
60.220000	47.500000
74.280000	47.750000
77.809000	52.750000
77.860000	62.000000
78.540000	62.500000
78.780000	62.750000
79.060000	63.000000
79.700000	63.500000
80.260000	64.000000
80.760000	64.250000
81.260000	64.500000
81.500000	64.750000
81.931000	65.000000
82.040000	65.500000
82.200000	65.750000
82.700000	66.000000
83.260000	66.500000
83.500000	66.750000
83.800000	67.000000
84.360000	67.500000
84.640000	67.750000
84.960000	68.000000
85.960000	68.500000
86.460000	68.750000
86.680000	69.000000
87.019000	69.500000
87.240000	70.000000
87.811000	70.500000
88.080000	70.750000
88.580000	71.000000
89.000000	71.500000
89.280000	71.750000
89.580000	72.000000
90.140000	72.500000
90.440000	72.750000
90.740000	73.000000
91.380000	73.500000
92.060000	74.000000
92.660000	74.500000
93.131000	74.750000
93.240000	75.000000
93.820000	75.500000
94.620000	76.000000
95.620000	76.500000
95.920000	76.750000
95.980000	77.000000
96.780000	77.500000
97.420000	78.000000
98.100000	78.500000
98.380000	78.750000
98.880000	79.000000
99.260000	79.500000
99.920000	80.000000
100.360000	80.500000
100.860000	80.750000
101.160000	81.000000
101.320000	81.500000
102.320000	82.000000
102.940000	82.500000
103.240000	82.750000
103.500000	83.000000
104.140000	83.500000
104.700000	84.000000
105.200000	84.250000
105.700000	84.500000
105.940000	84.750000
106.320000	85.000000
106.500000	85.500000
106.700000	85.750000
107.240000	86.000000
108.160000	86.500000
108.460000	86.750000
108.820000	87.000000
108.920000	87.500000
109.080000	87.750000
109.580000	88.000000
110.000000	88.500000
110.380000	88.750000
110.700000	89.000000
111.280000	89.500000
111.840000	90.000000
112.250000	90.500000
112.660000	90.750000
113.100000	91.000000
113.600000	91.500000
113.920000	91.750000
114.220000	92.000000
114.540000	92.500000
115.040000	92.750000
115.420000	93.000000
116.000000	93.500000
116.660000	94.000000
117.280000	94.500000
117.640000	94.750000
117.960000	95.000000
118.840000	95.500000
119.360000	96.000000
120.160000	96.500000
121.410000	97.500000
121.740000	98.000000
122.380000	98.500000
123.800000	99.500000
124.380000	100.000000
124.960000	100.500000
125.640000	101.000000
126.160000	101.500000
126.760000	102.000000
127.380000	102.500000
127.980000	103.000000
128.620000	103.500000
129.380000	104.000000
130.060000	104.500000
130.320000	104.750000
130.700000	105.000000
131.360000	105.500000
131.700000	105.750000
132.080000	106.000000
132.700000	106.500000
132.980000	106.750000
133.400000	107.000000
134.180000	107.500000
135.140000	108.000000
