perf_sec	score_beat
0.360000	-0.500000
0.753300	-0.250000
1.166700	0.000000
1.813300	0.500000
2.480000	1.000000
3.186700	1.500000
3.873300	2.000000
5.206700	3.000000
5.873300	3.500000
6.226700	3.750000
6.600000	4.000000
7.266700	4.500000
7.933300	5.000000
8.610000	5.500000
9.446700	6.000000
10.213000	6.500000
10.627000	6.750000
11.080000	7.000000
12.313000	8.000000
14.353000	9.500000
14.687000	9.750000
15.120000	10.000000
15.787000	10.500000
16.453000	11.000000
17.120000	11.500000
17.453000	11.750000
17.867000	12.000000
18.553000	12.500000
19.200000	13.000000
19.867000	13.500000
20.200000	13.750000
20.533000	14.000000
21.180000	14.500000
21.827000	15.000000
22.473000	15.500000
22.807000	15.750000
23.080000	16.000000
23.687000	16.500000
24.353000	17.000000
24.707000	17.250000
25.040000	17.500000
25.373000	17.750000
25.767000	18.000000
26.393000	18.500000
27.040000	19.000000
27.687000	19.500000
28.020000	19.750000
28.333000	20.000000
29.000000	20.500000
29.667000	21.000000
30.273000	21.500000
30.940000	22.000000
31.454000	22.500000
32.027000	22.875000
32.173000	23.000000
32.840000	23.500000
33.123000	23.750000
33.427000	24.000000
34.093000	24.500000
34.740000	25.000000
35.327000	25.500000
35.973000	26.000000
36.455000	26.500000
37.080000	26.875000
37.247000	27.000000
37.873000	27.500000
38.207000	27.750000
38.540000	28.000000
39.207000	28.500000
39.873000	29.000000
40.207000	29.250000
40.540000	29.500000
40.873000	29.750000
41.207000	30.000000
41.707000	30.375000
41.873000	30.500000
42.373000	30.875000
42.540000	31.000000
43.207000	31.500000
43.540000	31.750000
43.913000	32.000000
44.413000	32.375000
44.580000	32.500000
45.080000	32.875000
45.267000	33.000000
45.953000	33.500000
46.287000	33.750000
46.620000	34.000000
47.120000	34.375000
47.287000	34.500000
47.787000	34.875000
48.013000	35.000000
48.680000	35.500000
49.013000	35.750000
49.627000	36.000000
50.108000	36.375000
50.233000	36.500000
50.713000	36.875000
50.880000	37.000000
51.527000	37.500000
52.153000	38.000000
52.820000	38.500000
53.487000	39.000000
54.153000	39.500000
54.800000	40.000000
55.467000	40.500000
56.133000	41.000000
56.800000	41.500000
57.173000	41.750000
57.587000	42.000000
58.253000	42.500000
58.880000	43.000000
59.547000	43.500000
60.213000	44.000000
61.467000	45.000000
62.133000	45.500000
62.467000	45.750000
62.900000	46.000000
63.567000	46.500000
64.233000	47.000000
64.900000	47.500000
65.527000	48.000000
66.173000	48.500000
66.840000	49.000000
67.487000	49.500000
67.820000	49.750000
68.173000	50.000000
68.840000	50.500000
69.507000	51.000000
70.173000	51.500000
70.820000	52.000000
71.487000	52.500000
72.153000	53.000000
72.860000	53.500000
73.333000	53.750000
73.747000	54.000000
74.747000	54.750000
75.020000	55.000000
75.687000	55.500000
76.020000	55.750000
76.353000	56.000000
77.020000	56.500000
77.687000	57.000000
78.353000	57.500000
78.787000	57.750000
79.240000	58.000000
79.867000	58.500000
80.533000	59.000000
81.200000	59.500000
81.533000	59.750000
81.927000	60.000000
82.653000	60.500000
83.420000	61.000000
84.660000	61.750000
85.033000	62.000000
85.720000	62.500000
86.507000	63.000000
87.253000	63.500000
87.840000	64.000000
88.467000	64.500000
89.133000	65.000000
89.780000	65.500000
90.447000	66.000000
91.113000	66.500000
91.740000	67.000000
92.327000	67.500000
93.013000	68.000000
93.680000	68.500000
94.207000	69.000000
94.853000	69.500000
95.460000	70.000000
96.127000	70.500000
96.773000	71.000000
97.440000	71.500000
98.187000	72.000000
98.833000	72.500000
99.480000	73.000000
100.180000	73.500000
101.030000	74.000000
101.740000	74.500000
102.410000	75.000000
103.070000	75.500000
103.900000	76.000000
105.290000	77.000000
108.570000	79.500000
108.960000	79.750000
109.430000	80.000000
110.100000	80.500000
110.770000	81.000000
111.430000	81.500000
111.790000	81.750000
112.180000	82.000000
112.850000	82.500000
113.490000	83.000000
114.160000	83.500000
114.590000	83.750000
114.970000	84.000000
115.550000	84.500000
116.160000	85.000000
116.830000	85.500000
117.170000	85.750000
117.510000	86.000000
118.080000	86.500000
118.750000	87.000000
119.080000	87.250000
119.390000	87.500000
119.730000	87.750000
120.140000	88.000000
120.810000	88.500000
121.450000	89.000000
122.120000	89.500000
122.450000	89.750000
122.750000	90.000000
123.390000	90.500000
124.060000	91.000000
124.730000	91.500000
125.350000	92.000000
125.930000	92.500000
126.520000	92.875000
126.690000	93.000000
127.350000	93.500000
127.690000	93.750000
127.980000	94.000000
128.690000	94.500000
129.410000	95.000000
130.080000	95.500000
130.420000	95.750000
130.810000	96.000000
131.360000	96.500000
131.950000	96.875000
132.120000	97.000000
132.790000	97.500000
133.120000	97.750000
133.470000	98.000000
134.140000	98.500000
134.830000	99.000000
135.160000	99.250000
135.530000	99.500000
135.950000	99.750000
136.280000	100.000000
136.780000	100.375000
136.950000	100.500000
137.450000	100.875000
137.610000	101.000000
138.240000	101.500000
138.570000	101.750000
138.910000	102.000000
139.410000	102.375000
