perf_sec	score_beat
0.780000	0.000000
1.084600	0.164062
1.332300	0.332031
1.520000	0.500000
1.804600	0.664062
2.032300	0.832031
2.200000	1.000000
2.404600	1.164062
2.712300	1.332031
2.880000	1.500000
3.044600	1.664062
3.352300	1.832031
3.520000	2.000000
3.864600	2.164062
4.032300	2.332031
4.200000	2.500000
4.464600	2.664062
4.732300	2.832031
4.900000	3.000000
5.064600	3.164062
5.372300	3.332031
5.580000	3.500000
5.784600	3.664062
5.992300	3.832031
6.240000	4.000000
6.464600	4.164062
6.752300	4.332031
6.920000	4.500000
7.084600	4.664062
7.252300	4.832031
7.460000	5.000000
7.684600	5.164062
7.872300	5.332031
8.160000	5.500000
8.544600	5.664062
8.712300	5.832031
8.980000	6.000000
9.144600	6.164062
9.352300	6.332031
9.520000	6.500000
9.804600	6.664062
9.972300	6.832031
10.140000	7.000000
10.445000	7.164062
10.612000	7.332031
10.840000	7.500000
11.005000	7.664062
11.219000	7.832031
11.480000	8.000000
11.705000	8.164062
11.892000	8.332031
12.080000	8.500000
12.285000	8.664062
12.492000	8.832031
12.680000	9.000000
12.925000	9.164062
13.172000	9.332031
13.340000	9.500000
13.585000	9.664062
13.752000	9.832031
14.380000	10.000000
14.545000	10.164062
14.712000	10.332031
14.880000	10.500000
15.045000	10.664062
15.212000	10.832031
15.380000	11.000000
15.545000	11.164062
15.712000	11.332031
15.880000	11.500000
16.045000	11.664062
16.212000	11.832031
16.380000	12.000000
16.685000	12.164062
16.852000	12.332031
17.020000	12.500000
17.265000	12.664062
17.432000	12.832031
17.640000	13.000000
17.825000	13.164062
18.092000	13.332031
18.260000	13.500000
18.425000	13.664062
18.732000	13.832031
18.920000	14.000000
19.125000	14.164062
19.292000	14.332031
19.540000	14.500000
19.745000	14.664062
19.912000	14.832031
20.080000	15.000000
20.265000	15.164062
20.492000	15.332031
20.680000	15.500000
20.885000	15.664062
21.072000	15.832031
21.320000	16.000000
21.525000	16.164062
21.772000	16.332031
21.940000	16.500000
22.145000	16.664062
22.312000	16.832031
22.580000	17.000000
22.745000	17.164062
22.992000	17.332031
23.260000	17.500000
23.425000	17.664062
23.510000	17.750000
23.632000	17.832031
23.920000	18.000000
24.085000	18.164062
24.252000	18.332031
24.520000	18.500000
24.745000	18.664062
24.912000	18.832031
25.080000	19.000000
25.325000	19.164062
25.492000	19.332031
25.680000	19.500000
25.865000	19.664062
26.041000	19.832031
26.300000	20.000000
26.565000	20.164062
26.732000	20.332031
26.900000	20.500000
27.205000	20.664062
27.372000	20.832031
27.540000	21.000000
27.719000	21.164062
27.972000	21.332031
28.140000	21.500000
28.305000	21.664062
28.592000	21.832031
28.820000	22.000000
29.039000	22.164062
29.332000	22.332031
29.500000	22.500000
29.665000	22.664062
29.837000	22.832031
30.040000	23.000000
30.245000	23.164062
30.419000	23.332031
30.660000	23.500000
30.865000	23.664062
31.032000	23.832031
31.260000	24.000000
31.525000	24.164062
31.692000	24.332031
31.900000	24.500000
32.145000	24.664062
32.312000	24.832031
32.480000	25.000000
32.645000	25.164062
32.932000	25.332031
33.100000	25.500000
33.305000	25.664062
33.492000	25.832031
33.720000	26.000000
33.905000	26.164062
34.132000	26.332031
34.340000	26.500000
34.525000	26.664062
34.715000	26.832031
